text,stance
కర్మ ra బాబు,against
"ఆంధ్రప్రదేశ్ కి కాబోయే 3 రాజధానుల్లో ఒక రాజధాని మన ""విశాఖపట్నం"" (వైజాగ్)... ఆంధ్రప్రదేశ్ అంటే 'అమరావతి' కాదు... ఆంధ్రప్రదేశ్ అంటే అభివృద్ధి... I SUPPORT 3 CAPITALS...",favour
Good కోటషన్,favour
మంచి నిర్ణయం. వైజాగ్ రాజధానికి సరైన పట్టణం. రాజధానిగా విశాఖ పట్నం ఉంచి ఇన్వెస్ట్మెంట్స్ అన్ని ప్రాంతాల్లో పెట్టండి sir.,favour
హైదరాబాద్ నీ కోల్పోయాం మల్లి ఆ లాంటి పరిస్థితి రాకూడదు ..అందరూ బాగుండాలి అంటే 3.. కాపీటల్స్ కావాలి ఒకె. ప్రాంతం రాజధాని అనే స్వార్థం వద్దు,favour
అన్నలు... ఎప్పుడు చెప్తే ఏముంది నిజం.. మంచిని గ్రహించాలి .,favour
"vinod bodapati అప్పుడు చెప్పాడు నువ్వు నిదర్లో ఉన్నావు,40 ఇయర్స్ బాబు వల్ల ఇదంతా",neutral
జై అమరావతి సుప్రీంకోర్టు లో రైతులు తప్పకుండా గెలుస్తారు100%,against
ఎంటి బాయ్యా రైతులకు ప్రభుత్వం న్యాయం చేస్తాను అంటుంది. సాధ్యం కాని అమరావతీ పక్కన పెట్టడం మంచిది. నిజమైన రైతులకు తప్పకుండా న్యాయం జరుగుతుంది. రియల్ ఎస్టేట్ వ్యాపారులకు మరి సున్నమే గతి.,favour
CHEDDY Reddy పోతే అమరావతి బాగుపడుద్ది...JAGALAK Reddy పోవాలి ..,against
విడు సైకొ,against
కడప వెళ్లిపోండి అన్ని విధాలుగా baguntundi,neutral
అమరావతి క్యాపిటల్ అనేది దేశం లోనే పెద్ద స్కాం,favour
ఒకడి సొంత ది ఐతే 1 నుండి మొదలు పెట్టాలి కానీ ఇది ఆంధ్ర ప్రజలది అందుకే అభివృద్ధి చెందిన వైజాగ్ రాజధానికి కరెక్ట్ ప్లేస్,favour
Yes ముంపు ప్రాంతం లో క్యాపిటల్ పెట్టీ జనాని ముచెడ్డ మనుకున్నడు,against
Sumanth 303 మీ అంత గొప్ప చదువులు మేము చదవలేదు రా నువ్వేమైనా స్కూల్ లో మాస్టర్ అనుకుంటున్నావా చెట్టనా కొడకా ఇందులో ఎక్కడైనా స్పెల్లింగ్ మిస్టేక్స్ వుంటే చెప్పు ఒకే నా,against
"""విశాఖ"" (వైజాగ్) రాజధాని గా ఎదగాలని కోరుకునే వారికి, ""విశాఖ""(వైజాగ్) గోప్పతనం తెలిసిన వారికి... ఒక రాష్ట్రానికి ఇటువంటి నగరం రాజధాని ఐతే ఆ రాష్ట్ర రూపురేఖలు మారతాయ్ అనటం లో ఎటువంటి సందేహం లేదు... ఆంధ్రప్రదేశ్ కి కాబోయే రాజధాని ""విశాఖ""...",favour
