text,stance
జై జగన్ జై జై జగన్,neutral
ఈ మధ్య బీజేపీ నుంచి నాగేశ్వర్ కి పెద్ద మొత్తంలో సంచులు అందుతున్నాయి ఏమో ? స్వరం మారింది,favour
మీరు మారారు sir,against
పాపం నాగేశ్వర కుళ్లు కూని చస్తూనాడు మోడీ లో తప్పు లు కనపడక,favour
Jai ho మోడీజీ జై హింద్ జై శ్రీ రామ్,favour
నాగేశ్వరరావు నీవు మీలదేమతలు నిజమా లేక ప్రజలను తపుడోవపటేవిదంగ ఉనవి లేక వేరే పార్టీలకు తునట్లు ఉనవి నీవు ఈ లాంటి మాటలు మాట్లాడకు,against
నిజం మాట్లాడితే మత పిచ్చోళ్ళు అని కొందరు వెధవలు అంటుంటారు .Bharat mata ki Jay jai sri ram,favour
నాగేశ్వరావ్ గారికి మండుతున్నట్టు ఉంది.,neutral
ఈ బీజేపీ వాళ్ళు కావాలనే తెలిసి మరీ తప్పులు చేస్తున్నారు చేయిస్తున్నారూ చేయబోతున్నారు కూడా మరీ వీరి పాపం పండింది వీరికి పోయే కాలం దగ్గర పడింది,against
ఈ బీజేపీ కి చెడ్డ పనులు చేయడం తప్ప మంచిపనులు చేయడం అస్సలు రానే రాదు,against
బీజేపీ కి ఇంత కొర్ వోట్ వుంది అంటే కారణం దేశ సంపదను సక్రమమైన మార్గం లో నడిపించడమే ....,favour
"తెరాస కార్యకర్తలు ,మరియు తెరాస నాయకులు తాగుతూ ఎంజాయ్ చేస్తూ వుంటారు ,తెరాస వాళ్ళు లైఫ్ ను ఎంజాయ్ చేస్తూ వుంటారు దేశం సంగతి దేవుడెరుగు .",against
చేసిందే చెబుతారు,neutral
నేను వెళ్ళాను నెగ్గిన రోజు మీటింగ్ కి బిస్కట్ టీ ఇచ్చి నువ్వేమీ చేస్తావ్ రేపటి నుండి అని అడుగుతారు,neutral
మీరు కూడా బీజేపీ లోకి వచ్చి మంచి నిర్ణయం లకు సపోర్ట్ ఇవ్వండి.,favour
ఇప్పుడు మీ పని మీరు చేశారు..... Prof గారు....,favour
సాక్షి ఛానల్ చాలా బాగుంటుంది చాలా చాలా బాగుంది సాక్షి పేపర్,neutral
సాక్షి అదుర్స్,neutral
మోదీ శ్రీరామ్ బక్తుడు హిందు హిందూస్తాన్. సైనికుడు 1,favour
"ఆదాని అంటే దేశం.... దేశం అంటేనే ఆదాని!! అందుకే దేశంలో ఉన్న నౌకాశ్రయయాలను, విమానాశ్రయాలను, బొగ్గు గనులను, విద్యుత్ ప్రాజెక్టులను, వ్యవసాయ భూములను, స్టీల్ ప్లాంట్స్, రైల్వే వంటి అనేకానేక ప్రభుత్వరంగ సంస్థలను, SBI నుండి, LIC నుండి వేలాది కోట్ల రూపాయల సొమ్ములను తన ఖాతాలో వేసుకుంటున్నాడు. తానంటే ఇంకెవరు ఈ దేశం!! దేశమంటే ఆదాని, అంబానీలే.. మిగిలిన 132కోట్ల పైచిలుకు ప్రజలంతా పీపీలికాలు వంటి విలువేలేని వ్యర్థ జీవులు అంతే..!",against
